0,0,0,0,0,0,0,0,0,0,2,6,11,17,28,40,52,66,80,96,116,138,162,190,218,253,290,327,368,424,488,559,634,712,792,885,989,1098,1210,1327,1443,1559,1676,1795,1916,2037,2169,2304,2441,2578,2715,2857,3001,3147,3298,3451,3605,3768,3945,4122,4299,4482,4667,4854,5052,5250,5482,5723,5968,6225,6484,6769,7063,7363,7682,8019,8361,8709,9059,9418,9799,10199,10607,11019,11433,11859,12296,12753,13221,13700,14186
0,0,0,0,0,0,0,0,0,3,6,7,8,9,11,15,20,25,33,43,55,66,78,95,112,135,161,189,222,257,296,337,383,435,489,547,610,680,755,835,917,999,1083,1173,1270,1367,1473,1582,1691,1801,1918,2039,2164,2293,2426,2559,2695,2835,2984,3136,3288,3446,3605,3767,3938,4109,4303,4507,4716,4935,5158,5415,5675,5941,6226,6537,6857,7181,7516,7855,8208,8566,8925,9293,9667,10060,10458,10874,11303,11738,12186
0,0,0,0,0,0,1,4,7,14,22,32,44,58,75,95,118,142,168,198,230,267,306,348,390,438,488,538,588,640,695,752,813,875,941,1015,1093,1180,1279,1381,1485,1591,1702,1816,1938,2060,2197,2336,2475,2617,2772,2930,3092,3263,3442,3622,3804,3992,4208,4431,4654,4890,5137,5392,5652,5912,6212,6515,6824,7142,7473,7830,8191,8559,8941,9343,9756,10177,10604,11039,11478,11924,12381,12852,13330,13822,14325,14842,15369,15915,16469
0,0,0,0,0,0,0,0,0,0,0,14,31,49,68,88,110,133,156,180,205,230,256,282,308,334,360,386,412,438,464,490,516,543,571,602,633,664,695,726,757,789,821,853,885,917,949,981,1013,1046,1080,1114,1147,1180,1214,1248,1283,1318,1353,1388,1423,1459,1495,1531,1567,1603,1639,1676,1713,1750,1787,1824,1861,1898,1935,1972,2009,2046,2083,2120,2157,2194,2231,2268,2305,2342,2379,2420,2461,2502,2543
1,2,6,10,15,22,30,42,54,67,82,103,124,148,176,211,250,295,348,408,473,538,608,679,750,821,894,968,1042,1118,1196,1274,1352,1432,1512,1606,1705,1805,1907,2010,2113,2217,2322,2427,2533,2639,2747,2857,2969,3082,3196,3312,3427,3543,3661,3780,3899,4019,4139,4262,4385,4509,4634,4759,4884,5009,5135,5263,5391,5519,5649,5783,5918,6055,6193,6332,6470,6609,6748,6888,7029,7173,7319,7466,7615,7765,7917,8072,8230,8395,8564
0,0,0,2,4,9,15,22,29,37,47,55,65,76,87,100,115,130,146,162,179,196,214,233,252,271,291,311,331,352,374,396,419,442,465,493,522,552,582,612,642,672,702,732,762,792,823,856,889,922,955,988,1021,1054,1087,1120,1154,1188,1222,1256,1290,1324,1358,1392,1426,1460,1493,1526,1560,1594,1630,1667,1704,1741,1778,1815,1852,1889,1926,1963,2000,2037,2074,2113,2152,2191,2231,2273,2315,2358,2401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,29,31,33,35,37,39,41,43,45,47,49,52,55,58,61,64,67,70,73,76,79,82,85,89,93,97,101,105,109,113,117,121,125,129,133,137
0,1,3,16,32,50,73,100,131,165,207,237,268,301,335,371,410,452,496,542,591,640,689,741,793,846,899,952,1006,1061,1118,1176,1234,1292,1350,1409,1470,1532,1594,1656,1719,1782,1845,1909,1974,2039,2104,2169,2234,2299,2365,2431,2498,2566,2634,2703,2772,2842,2912,2983,3054,3128,3202,3276,3350,3424,3498,3572,3647,3722,3797,3872,3947,4025,4103,4184,4265,4346,4428,4510,4593,4678,4763,4848,4934,5020,5106,5194,5282,5372,5462
0,0,0,1,2,3,5,7,9,12,18,25,42,61,82,109,148,189,239,300,370,447,526,609,692,788,888,990,1093,1201,1313,1430,1551,1685,1819,1960,2111,2281,2469,2672,2880,3099,3321,3547,3781,4015,4256,4508,4764,5024,5294,5577,5865,6156,6455,6758,7062,7376,7694,8023,8352,8694,9039,9389,9745,10101,10464,10832,11202,11573,11953,12343,12736,13130,13525,13924,14326,14730,15135,15540,15948,16356,16765,17183,17602,18026,18452,18883,19319,19760,20203
0,0,0,1,2,3,5,8,12,16,21,28,38,48,59,72,85,98,114,130,150,170,190,210,230,253,276,299,324,350,376,402,428,454,479,508,537,568,599,632,666,700,734,769,804,839,877,915,958,1002,1048,1094,1141,1188,1235,1282,1329,1377,1425,1474,1523,1573,1624,1675,1726,1777,1829,1881,1934,1987,2045,2103,2162,2221,2282,2346,2415,2496,2580,2665,2751,2838,2928,3020,3112,3206,3301,3397,3495,3593,3692
0,0,0,0,0,0,1,3,5,7,10,12,15,18,22,29,39,55,75,104,136,175,221,274,327,390,462,538,617,702,795,887,986,1089,1197,1320,1465,1632,1819,2011,2208,2408,2624,2847,3093,3339,3624,3911,4227,4545,4893,5248,5610,5975,6345,6717,7095,7479,7875,8281,8687,9107,9532,9960,10391,10822,11263,11706,12155,12607,13066,13538,14021,14507,14996,15497,16004,16514,17041,17578,18121,18669,19221,19783,20349,20925,21508,22100,22701,23310,23926
0,0,0,0,0,0,0,0,0,0,0,7,16,29,44,60,77,94,118,142,168,196,223,251,279,307,336,366,396,426,459,496,537,582,630,682,736,792,848,906,965,1027,1091,1156,1221,1286,1350,1419,1489,1559,1629,1698,1766,1833,1900,1968,2037,2106,2177,2248,2319,2390,2461,2532,2603,2674,2746,2818,2890,2964,3040,3116,3192,3269,3347,3426,3505,3586,3668,3751,3835,3924,4013,4104,4195,4288,4381,4474,4567,4660,4753
0,0,0,1,2,3,4,5,7,9,11,14,18,22,25,28,31,35,39,44,49,55,61,67,73,81,89,98,107,116,125,134,143,153,163,174,186,202,218,235,253,271,289,307,327,347,368,389,410,432,454,476,501,664,834,1006,1178,1387,1616,1869,2122,2389,2665,2941,3221,3501,3788,4080,4381,4684,5000,5321,5643,5983,6425,6997,7639,8332,9087,9908,10838,11883,13014,14240,15479,16784,18282,19926,21627,23347,25066
0,0,0,5,9,13,17,21,27,34,43,49,57,65,74,87,104,121,140,161,184,207,230,253,276,300,327,354,381,408,435,461,487,513,540,568,597,627,657,687,717,747,777,807,837,867,897,927,957,987,1017,1047,1077,1107,1138,1169,1201,1233,1266,1298,1330,1363,1396,1430,1461,1492,1524,1555,1587,1619,1651,1683,1715,1748,1782,1816,1850,1884,1919,1954,1990,2026,2062,2100,2138,2177,2217,2257,2297,2337,2378
0,0,0,0,0,1,3,5,7,9,11,12,13,17,22,28,36,46,57,72,92,115,142,171,200,230,262,294,327,360,394,428,463,500,538,578,620,664,709,756,803,851,899,948,998,1048,1100,1155,1211,1268,1328,1388,1451,1515,1582,1651,1720,1794,1872,1954,2036,2119,2205,2293,2384,2475,2573,2673,2777,2884,2992,3106,3222,3340,3460,3584,3709,3838,3967,4097,4229,4364,4500,4638,4776,4917,5061,5210,5361,5514,5667
0,0,0,0,0,0,0,0,0,0,1,4,8,16,26,40,58,78,97,118,142,169,197,227,257,292,328,364,401,438,476,514,556,600,644,692,746,804,864,930,998,1068,1140,1215,1301,1387,1483,1584,1688,1794,1904,2015,2130,2246,2363,2481,2603,2734,2870,3011,3152,3303,3456,3612,3770,3928,4088,4253,4422,4594,4767,4947,5128,5312,5500,5693,5893,6094,6298,6503,6710,6920,7132,7345,7560,7779,7999,8220,8446,8676,8907
0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,14,22,31,41,51,61,72,83,94,105,116,127,138,149,161,173,185,197,209,221,234,249,264,280,296,312,328,344,360,377,394,412,430,448,466,484,502,520,538,556,574,592,610,628,647,666,685,704,723,742,761,780,800,820,840,860,880,900,921,942,964,986,1008,1030,1052,1074,1096,1118,1140,1162,1184,1206,1228,1250,1272,1294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,28,35,43,52,61,70,79,88,97,106,115,124,133,142,152,162,172,182,192,202,214,227,240,254,268,282,297,312,327,343,360,376,394,414,435,456,477,500,524,549,574,600,626,652,678,704,730,759,788,817,846,875,904
0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,9,12,16,19,24,30,36,44,52,62,72,84,96,109,122,135,149,164,179,195,214,235,256,278,300,322,344,366,390,414,438,462,486,510,537,564,591,619,648,677,706,736,766,796,826,856,887,919,951,983,1016,1049,1083,1118,1153,1189,1227,1265,1305,1347,1392,1437,1486,1540,1596,1654,1712,1771,1830,1890,1956,2023,2091,2161,2233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,4,5,6,7,8,9,14,19,24,30,37,46,56,66,76,86,96,106,117,128,139,152,165,178,191,203,217,231,246,263,282,301,322,344,366,388,410,432,455,484,513,554,596,639,685,731,788,846,904,975,1050,1126,1206,1285,1366,1450,1535,1621,1712,1803,1898,1997,2109,2228,2349,2473
0,0,0,0,0,0,0,1,2,4,9,16,25,36,49,65,84,108,134,165,199,235,273,317,361,415,476,540,605,675,747,826,909,994,1085,1200,1326,1466,1622,1789,1962,2137,2320,2510,2707,2904,3115,3331,3549,3773,4015,4269,4529,4795,5070,5350,5637,5932,6245,6566,6887,7239,7597,7962,8349,8736,9155,9583,10026,10487,10966,11468,11980,12508,13062,13652,14262,14896,15548,16224,16925,17650,18398,19173,19969,20785,21623,22486,23380,24299,25234
0,0,0,1,2,3,4,5,8,11,15,18,21,27,35,42,51,62,73,87,105,127,151,179,207,242,280,323,369,420,474,529,586,643,701,764,830,901,978,1058,1140,1224,1310,1396,1486,1576,1671,1766,1867,1968,2069,2170,2274,2379,2486,2594,2702,2814,2929,3046,3163,3285,3412,3540,3671,3802,3938,4075,4216,4358,4502,4656,4810,4966,5128,5296,5474,5655,5838,6027,6223,6426,6632,6845,7063,7281,7505,7736,7973,8217,8465
0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,13,22,32,44,59,75,93,112,131,151,172,193,214,237,261,286,312,339,366,396,436,485,539,593,648,708,768,831,898,965,1039,1117,1197,1277,1360,1451,1544,1640,1738,1836,1934,2033,2142,2254,2366,2481,2597,2715,2842,2969,3116,3269,3427,3592,3760,3960,4161,4363,4582,4834,5089,5350,5615,5882,6157,6443,6734,7030,7329,7632,7943,8261,8595,8938,9282
2,4,6,9,13,17,21,26,33,39,47,53,60,69,83,98,115,134,154,177,203,230,259,288,317,348,379,410,442,476,510,546,582,619,657,697,741,786,835,888,944,1002,1060,1118,1178,1238,1304,1371,1438,1506,1591,1679,1769,1862,1956,2072,2190,2308,2429,2550,2671,2798,2926,3054,3183,3312,3446,3581,3716,3852,3989,4126,4264,4408,4555,4705,4864,5025,5186,5347,5508,5670,5832,5996,6160,6323,6487,6653,6821,6993,7168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,12,17,22,27,32,37,42,47,52,57,62,67,73,79,85,91,97,103,109,115,122,129,136,143,150,157,165,173,181,191,201,211,221,231,241,251,262,273,284,295,307,319,331,343,355,367,379,391,403,415,428,442,457,473,489,505,521,537,553,569,585,601,617,633,649,665,683,701,719,737
0,0,0,0,0,2,4,6,9,14,23,32,42,54,68,84,101,121,143,168,195,222,251,280,309,340,372,404,437,473,509,545,581,619,657,697,740,783,827,871,916,962,1008,1054,1101,1148,1198,1249,1301,1354,1410,1468,1526,1584,1642,1700,1758,1816,1875,1936,1997,2059,2121,2184,2247,2310,2375,2441,2508,2576,2645,2714,2786,2860,2937,3016,3096,3177,3259,3343,3427,3511,3595,3683,3771,3859,3947,4036,4129,4225,4321
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,25,27,30,33,36,39,42,45,48,52,56,60,64,68,72,76,81,86,91,96,101,106,111,116,121,126,131,136,142,148,154,160,166,172,178,184,190,196,202,208,214,220,226,232,238,244,250,256,262
2,4,6,8,10,12,14,16,18,20,22,24,26,29,32,35,41,48,56,67,79,92,106,120,134,152,171,191,211,233,255,276,298,320,343,367,392,420,451,483,516,549,583,617,651,685,719,753,788,824,861,899,938,979,1021,1065,1109,1153,1198,1244,1290,1337,1386,1435,1485,1535,1589,1644,1699,1755,1811,1868,1926,1986,2049,2113,2177,2245,2315,2387,2462,2538,2616,2695,2775,2856,2939,3023,3110,3197,3285
0,0,0,0,0,0,0,0,1,6,16,28,46,65,90,121,158,201,248,300,368,439,518,602,686,780,880,981,1083,1189,1300,1414,1532,1656,1782,1919,2066,2221,2391,2570,2752,2939,3132,3327,3538,3749,3973,4206,4441,4677,4921,5174,5438,5709,5988,6277,6571,6877,7208,7555,7902,8300,8705,9142,9591,10040,10523,11021,11540,12071,12619,13197,13787,14392,15071,15798,16534,17279,18045,18833,19641,20470,21323,22191,23068,23968,24891,25840,26833,27860,28895
0,0,0,0,1,2,3,5,8,14,21,29,38,48,59,73,88,103,120,138,157,178,198,221,244,268,294,321,348,375,402,429,457,488,519,553,589,630,679,728,777,828,885,942,1005,1068,1136,1207,1280,1354,1432,1512,1594,1678,1763,1850,1938,2028,2123,2218,2313,2409,2506,2603,2707,2811,2926,3044,3166,3291,3418,3550,3685,3822,3969,4121,4272,4425,4583,4741,4902,5065,5232,5404,5576,5751,5927,6115,6306,6503,6702
0,0,0,0,0,0,0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,27,37,47,60,75,90,107,127,153,183,215,252,297,342,388,435,482,530,582,644,706,773,845,921,998,1077,1158,1239,1323,1408,1493,1578,1669,1763,1858,1953,2048,2143,2238,2334,2430,2530,2633,2738,2845,2953,3064,3177,3293,3411,3536,3662,3791,3920,4050,4182,4317,4453,4591,4729,4867,5006,5146,5290,5435,5583
0,1,2,3,4,5,6,8,10,12,15,19,27,35,43,53,64,77,91,109,130,152,177,206,235,269,303,338,374,418,464,512,564,617,669,727,790,858,929,1003,1079,1159,1239,1321,1405,1489,1580,1673,1768,1865,1965,2070,2176,2284,2401,2521,2643,2772,2911,3051,3191,3332,3474,3615,3757,3899,4049,4200,4359,4522,4687,4856,5026,5198,5375,5556,5737,5921,6105,6290,6480,6673,6866,7066,7269,7474,7679,7892,8110,8329,8551
0,0,0,0,0,0,1,2,3,4,6,9,14,20,30,43,55,67,81,97,113,131,149,172,195,232,274,319,367,419,473,527,585,649,718,790,870,961,1059,1159,1264,1375,1488,1606,1728,1850,1978,2110,2243,2379,2522,2667,2823,2985,3148,3312,3476,3648,3823,4000,4177,4364,4553,4743,4934,5125,5322,5527,5735,5943,6155,6369,6587,6808,7033,7260,7487,7715,7945,8178,8414,8651,8889,9133,9377,9622,9868,10121,10375,10630,10885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,21,27,33,39,46,52,58,64,70,77,84,91,98,105,112,120,128,136,144,152,160,169,178,187,196,205,214,223,233,243,253,263,273,283,293,304,317,330,343,357,372,388,404,420,436,452,468,484,501,519,537,556,578,600,622,644,667,690,713,736
0,0,0,1,2,3,5,7,10,13,17,23,31,40,51,65,81,104,132,172,216,267,323,387,451,526,612,703,798,900,1008,1124,1245,1372,1504,1670,1872,2099,2370,2667,2974,3282,3610,3952,4309,4666,5056,5454,5858,6266,6694,7127,7566,8020,8494,8970,9450,9941,10458,10988,11518,12070,12628,13192,13790,14388,15047,15727,16439,17170,17924,18758,19601,20466,21434,22497,23576,24674,25791,26927,28118,29358,30645,31958,33296,34664,36077,37566,39132,40749,42406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,7,10,13,16,19,22,25,28,31,34,37,40,44,48,52,56,60,64,68,72,76,80,84,88,92,96,100,104,108
0,0,0,1,2,3,4,6,8,12,19,20,21,22,27,32,38,44,52,60,69,78,87,96,105,115,125,134,143,152,161,171,181,192,203,216,229,243,259,276,293,310,327,344,361,378,396,415,435,455,478,504,530,557,584,611,640,673,707,741,775,815,855,895,936,977,1018,1059,1100,1141,1183,1226,1269,1313,1358,1406,1455,1504,1554,1604,1654,1704,1756,1810,1864,1919,1975,2038,2101,2165,2229
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,18,28,40,58,79,101,124,147,173,201,229,257,287,321,359,406,456,508,569,641,737,844,958,1078,1200,1329,1462,1610,1758,1918,2084,2259,2436,2633,2835,3044,3260,3487,3717,3957,4205,4478,4767,5056,5375,5698,6024,6365,6706,7077,7460,7862,8273,8699,9155,9620,10112,10628,11164,11720,12288,12868,13467,14117,14780,15468,16178,16912,17668,18444,19256,20102,21005,21937
0,0,0,0,1,3,4,5,7,9,11,12,13,14,15,16,17,18,23,29,36,43,51,59,67,77,88,99,110,121,133,145,157,171,185,205,226,250,275,300,327,354,381,408,435,462,489,516,544,572,601,631,661,691,721,751,781,811,841,871,901,932,964,996,1028,1060,1092,1124,1156,1188,1220,1251,1283,1317,1351,1385,1420,1455,1491,1527,1564,1601,1638,1675,1712,1749,1786,1824,1862,1900,1939
0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,10,14,23,35,51,69,89,111,135,159,194,229,264,301,341,385,431,477,528,579,635,695,765,839,914,992,1070,1157,1245,1337,1429,1525,1623,1723,1824,1933,2044,2156,2271,2391,2513,2637,2761,2885,3012,3139,3270,3405,3542,3680,3818,3962,4107,4254,4400,4547,4701,4857,5017,5183,5352,5527,5706,5892,6080,6274,6475,6682,6899,7121,7345,7575,7815,8066,8332,8602
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,22,25,28,31,34,37,40,43,46,49,52,55,58,61,64,67,70,73,76,79,82,85,88,91,94,97,100,103,106,110,114,118
0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,18,24,32,40,48,56,65,75,84,94,104,114,126,140,156,172,190,208,226,244,263,284,305,329,353,377,401,427,453,479,505,532,559,588,620,654,689,724,761,799,837,877,917,959,1002,1047,1092,1137,1187,1241,1296,1352,1409,1470,1533,1596,1659,1722,1784,1849,1915,1981,2048,2116,2188,2262,2336,2410
3,8,14,20,28,38,48,58,70,83,104,127,153,180,209,239,271,304,339,378,417,458,499,543,587,636,685,736,788,841,897,953,1012,1072,1132,1195,1268,1341,1414,1490,1566,1641,1719,1799,1880,1961,2045,2130,2217,2305,2398,2491,2587,2684,2785,2886,2987,3089,3195,3303,3411,3522,3634,3749,3863,3977,4092,4208,4324,4440,4557,4677,4797,4921,5046,5175,5305,5435,5568,5704,5843,5986,6129,6273,6419,6569,6720,6871,7026,7182,7339
0,0,0,0,0,0,0,1,2,3,5,7,11,15,19,26,34,47,64,86,114,146,181,217,253,296,342,389,438,490,546,604,667,733,802,875,958,1044,1140,1243,1348,1457,1575,1699,1829,1959,2096,2234,2374,2516,2663,2814,2968,3125,3286,3449,3616,3791,3979,4170,4361,4559,4760,4963,5169,5375,5587,5801,6019,6240,6468,6706,6945,7185,7433,7690,7957,8232,8511,8794,9080,9366,9658,9964,10274,10588,10911,11242,11575,11912,12254
0,0,0,0,0,0,0,1,2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,9,15,22,34,48,66,86,108,136,165,198,234,270,312,357,402,449,500,552,604,656,712,768,831,905,991,1080,1178,1279,1383,1492,1614,1746,1878,2018,2158,2303,2452,2617,2789,2963,3140,3327,3518,3709,3909,4129,4354,4579,4829,5086,5349,5620,5891,6172,6461,6765,7080,7404,7750,8105,8476,8866,9279,9706,10140,10589,11049,11522,12010,12511,13032,13564,14109,14663,15237,15830,16440,17055
1,2,3,4,5,6,7,8,9,10,14,19,25,31,38,50,64,81,101,124,154,184,221,263,305,358,421,495,569,649,731,817,910,1006,1108,1215,1336,1462,1590,1720,1854,1989,2129,2271,2428,2585,2743,2903,3068,3233,3404,3581,3758,3935,4120,4305,4490,4681,4878,5080,5282,5488,5695,5902,6111,6320,6540,6766,6997,7231,7477,7726,7979,8236,8492,8758,9033,9312,9601,9892,10190,10494,10806,11119,11435,11755,12085,12422,12761,13108,13459
0,0,0,0,0,0,0,0,0,0,2,6,13,20,28,39,55,73,95,123,153,186,225,269,313,365,419,475,532,595,661,728,795,867,939,1019,1106,1198,1290,1384,1480,1579,1679,1781,1885,1989,2097,2208,2320,2433,2554,2675,2800,2931,3068,3206,3345,3485,3629,3775,3921,4073,4225,4378,4538,4698,4867,5036,5204,5374,5547,5725,5904,6085,6266,6453,6639,6826,7015,7206,7398,7593,7789,7986,8185,8386,8591,8800,9011,9229,9450
