date,county,fips,place,confirmed_cases,x,y,region
4/13/20,Los Angeles,37,Sunrise Village,1,-118.060407,34.010388,CA
4/13/20,Los Angeles,37,Sylmar,107,-118.447155,34.313096,CA
4/13/20,Los Angeles,37,Tarzana,44,-118.549107,34.156974,CA
4/13/20,Los Angeles,37,Temple City,12,-118.057952,34.102167,CA
4/13/20,Los Angeles,37,Temple-Beaudry,54,-118.26774,34.069826,CA
4/13/20,Los Angeles,37,Thai Town,9,-118.304431,34.102003,CA
4/13/20,Los Angeles,37,Toluca Lake,7,-118.357673,34.15055,CA
4/13/20,Los Angeles,37,Toluca Woods,1,-118.357555,34.159662,CA
4/13/20,Los Angeles,37,Torrance,145,-118.341633,33.834625,CA
4/13/20,Los Angeles,37,Tujunga,15,-118.288497,34.25113,CA
4/13/20,Los Angeles,37,Twin Lakes/Oat Mountain,1,-118.610637,34.31406,CA
4/13/20,Los Angeles,37,Unincorporated - Arcadia,1,-118.017067,34.108069,CA
4/13/20,Los Angeles,37,Unincorporated - Azusa,1,-117.897148,34.123231,CA
4/13/20,Los Angeles,37,Unincorporated - Covina,12,-117.875822,34.075619,CA
4/13/20,Los Angeles,37,Unincorporated - Florence-Firestone,60,-118.244629,33.968138,CA
4/13/20,Los Angeles,37,Unincorporated - Hawthorne,1,-118.330502,33.911054,CA
4/13/20,Los Angeles,37,Unincorporated - La Verne,1,-117.746463,34.144207,CA
4/13/20,Los Angeles,37,Unincorporated - Monrovia,5,-118.003247,34.123033,CA
4/13/20,Los Angeles,37,Unincorporated - South El Monte,1,-118.027068,34.041949,CA
4/13/20,Los Angeles,37,Unincorporated - West LA,1,-118.456949,34.057291,CA
4/13/20,Los Angeles,37,Unincorporated - Whittier,1,-118.025917,34.003624,CA
4/13/20,Los Angeles,37,University Park,26,-118.278835,34.027991,CA
4/13/20,Los Angeles,37,Valencia,1,-118.560379,34.469938,CA
4/13/20,Los Angeles,37,Valinda,10,-117.930106,34.04005,CA
4/13/20,Los Angeles,37,Valley Glen,32,-118.426504,34.182525,CA
4/13/20,Los Angeles,37,Valley Village,36,-118.395153,34.163461,CA
4/13/20,Los Angeles,37,Van Nuys,86,-118.462798,34.201032,CA
4/13/20,Los Angeles,37,Venice,35,-118.462067,33.993791,CA
4/13/20,Los Angeles,37,Vermont Knolls,15,-118.294776,33.968255,CA
4/13/20,Los Angeles,37,Vermont Square,16,-118.298043,33.999376,CA
4/13/20,Los Angeles,37,Vermont Vista,27,-118.282068,33.954326,CA
4/13/20,Los Angeles,37,Vernon Central,41,-118.251565,34.000396,CA
4/13/20,Los Angeles,37,Victoria Park,17,-118.32462,34.044,CA
4/13/20,Los Angeles,37,View Heights,1,-118.348176,33.984966,CA
4/13/20,Los Angeles,37,View Park/Windsor Hills,16,-118.348359,33.995555,CA
4/13/20,Los Angeles,37,Walnut,13,-117.859319,34.033461,CA
4/13/20,Los Angeles,37,Walnut Park,20,-118.22195,33.968237,CA
4/13/20,Los Angeles,37,Watts,29,-118.241149,33.940452,CA
4/13/20,Los Angeles,37,Wellington Square,1,-118.333492,34.035815,CA
4/13/20,Los Angeles,37,West Adams,44,-118.307847,34.035612,CA
4/13/20,Los Angeles,37,West Antelope Valley,1,-118.580785,34.760448,CA
4/13/20,Los Angeles,37,West Carson,29,-118.292604,33.825207,CA
4/13/20,Los Angeles,37,West Covina,40,-117.911288,34.055423,CA
4/13/20,Los Angeles,37,West Hills,23,-118.63607,34.211472,CA
4/13/20,Los Angeles,37,West Hollywood,102,-118.371765,34.088278,CA
4/13/20,Los Angeles,37,West Los Angeles,34,-118.450481,34.040753,CA
4/13/20,Los Angeles,37,West Puente Valley,6,-117.958787,34.043568,CA
4/13/20,Los Angeles,37,West Rancho Dominguez,1,-118.262956,33.890237,CA
4/13/20,Los Angeles,37,West Vernon,65,-118.300192,34.000114,CA
4/13/20,Los Angeles,37,West Whittier/Los Nietos,11,-118.068907,33.976609,CA
4/13/20,Los Angeles,37,Westchester,32,-118.40607,33.952357,CA
4/13/20,Los Angeles,37,Westlake,64,-118.272224,34.057208,CA
4/13/20,Los Angeles,37,Westlake Village,6,-118.822005,34.136925,CA
4/13/20,Los Angeles,37,Westwood,35,-118.438137,34.065931,CA
4/13/20,Los Angeles,37,Whittier,52,-118.018806,33.967844,CA
4/13/20,Los Angeles,37,Wholesale District,18,-118.233106,34.041547,CA
4/13/20,Los Angeles,37,Willowbrook,21,-118.251505,33.916576,CA
4/13/20,Los Angeles,37,Wilmington,33,-118.253276,33.785869,CA
4/13/20,Los Angeles,37,Wilshire Center,47,-118.295338,34.068376,CA
4/13/20,Los Angeles,37,Winnetka,49,-118.575929,34.213111,CA
4/13/20,Los Angeles,37,Wiseburn,1,-118.365742,33.90952,CA
4/13/20,Los Angeles,37,Woodland Hills,69,-118.604522,34.16635,CA
4/12/20,Los Angeles,37,Acton,5,-118.216138,34.481366,CA
4/12/20,Los Angeles,37,Adams-Normandie,15,-118.302397,34.029122,CA
4/12/20,Los Angeles,37,Agoura Hills,20,-118.760876,34.151007,CA
4/12/20,Los Angeles,37,Agua Dulce,1,-118.32381,34.497963,CA
4/12/20,Los Angeles,37,Alhambra,33,-118.135504,34.083961,CA
4/12/20,Los Angeles,37,Alsace,6,-118.362349,34.029571,CA
4/12/20,Los Angeles,37,Altadena,37,-118.135675,34.193482,CA
4/12/20,Los Angeles,37,Angelino Heights,1,-118.251986,34.068331,CA
4/12/20,Los Angeles,37,Arcadia,22,-118.037297,34.134186,CA
4/12/20,Los Angeles,37,Arleta,24,-118.431775,34.241478,CA
4/12/20,Los Angeles,37,Artesia,5,-118.08063,33.867577,CA
4/12/20,Los Angeles,37,Athens Village,6,-118.273697,33.919783,CA
4/12/20,Los Angeles,37,Athens-Westmont,36,-118.302483,33.934033,CA
4/12/20,Los Angeles,37,Atwater Village,8,-118.258308,34.119421,CA
4/12/20,Los Angeles,37,Avocado Heights,1,-117.990979,34.040819,CA
4/12/20,Los Angeles,37,Azusa,20,-117.912351,34.138622,CA
4/12/20,Los Angeles,37,Baldwin Hills,31,-118.356095,34.014825,CA
4/12/20,Los Angeles,37,Baldwin Park,25,-117.972142,34.082841,CA
4/12/20,Los Angeles,37,Bassett,1,-117.977406,34.057144,CA
4/12/20,Los Angeles,37,Bel Air,21,-118.460296,34.098692,CA
4/12/20,Los Angeles,37,Bell,37,-118.179783,33.980058,CA
4/12/20,Los Angeles,37,Bell Gardens,28,-118.155014,33.966323,CA
4/12/20,Los Angeles,37,Bellflower,50,-118.127136,33.888021,CA
4/12/20,Los Angeles,37,Beverly Crest,26,-118.424404,34.11298,CA
4/12/20,Los Angeles,37,Beverly Hills,74,-118.402109,34.078543,CA
4/12/20,Los Angeles,37,Beverlywood,20,-118.394492,34.044747,CA
4/12/20,Los Angeles,37,Bouquet Canyon,1,-118.363392,34.595497,CA
4/12/20,Los Angeles,37,Boyle Heights,57,-118.20533,34.03815,CA
4/12/20,Los Angeles,37,Brentwood,53,-118.485909,34.08524,CA
4/12/20,Los Angeles,37,Burbank,102,-118.323487,34.1879,CA
4/12/20,Los Angeles,37,Cadillac-Corning,5,-118.381794,34.042513,CA
4/12/20,Los Angeles,37,Calabasas,23,-118.668881,34.13747,CA
4/12/20,Los Angeles,37,Canoga Park,76,-118.600829,34.208098,CA
4/12/20,Los Angeles,37,Canyon Country,14,-118.434197,34.454977,CA
4/12/20,Los Angeles,37,Carson,118,-118.255878,33.837391,CA
4/12/20,Los Angeles,37,Carthay,30,-118.372894,34.07124,CA
4/12/20,Los Angeles,37,Castaic,9,-118.628355,34.610162,CA
4/12/20,Los Angeles,37,Central,39,-118.258141,34.016399,CA
4/12/20,Los Angeles,37,Century City,27,-118.419399,34.052715,CA
4/12/20,Los Angeles,37,Century Palms/Cove,28,-118.267985,33.932641,CA
4/12/20,Los Angeles,37,Cerritos,32,-118.068587,33.867752,CA
4/12/20,Los Angeles,37,Chatsworth,36,-118.596089,34.256617,CA
4/12/20,Los Angeles,37,Cheviot Hills,11,-118.408801,34.041277,CA
4/12/20,Los Angeles,37,Chinatown,1,-118.240969,34.06146,CA
4/12/20,Los Angeles,37,Claremont,12,-117.715319,34.125904,CA
4/12/20,Los Angeles,37,Cloverdale/Cochran,11,-118.356007,34.038941,CA
4/12/20,Los Angeles,37,Commerce,1,-118.151914,33.996345,CA
4/12/20,Los Angeles,37,Compton,64,-118.22753,33.892938,CA
4/12/20,Los Angeles,37,Country Club Park,23,-118.325579,34.054301,CA
4/12/20,Los Angeles,37,Covina,43,-117.881821,34.090264,CA
4/12/20,Los Angeles,37,Covina (Charter Oak),7,-117.865044,34.100802,CA
4/12/20,Los Angeles,37,Crenshaw District,16,-118.335877,34.023057,CA
4/12/20,Los Angeles,37,Crestview,42,-118.378658,34.049595,CA
4/12/20,Los Angeles,37,Cudahy,21,-118.183118,33.963116,CA
4/12/20,Los Angeles,37,Culver City,31,-118.396806,34.005798,CA
4/12/20,Los Angeles,37,Del Aire,5,-118.372296,33.922831,CA
4/12/20,Los Angeles,37,Del Rey,32,-118.424311,33.989764,CA
4/12/20,Los Angeles,37,Desert View Highlands,1,-118.153557,34.590253,CA
4/12/20,Los Angeles,37,Diamond Bar,20,-117.81613,33.999164,CA
4/12/20,Los Angeles,37,Downey,101,-118.131148,33.937862,CA
4/12/20,Los Angeles,37,Downtown,27,-118.257803,34.044724,CA
4/12/20,Los Angeles,37,Duarte,10,-117.950531,34.16094,CA
4/12/20,Los Angeles,37,Eagle Rock,35,-118.205209,34.135207,CA
4/12/20,Los Angeles,37,East Hollywood,45,-118.292538,34.09217,CA
4/12/20,Los Angeles,37,East La Mirada,1,-117.984485,33.922235,CA
4/12/20,Los Angeles,37,East Los Angeles,91,-118.169189,34.032673,CA
4/12/20,Los Angeles,37,East Rancho Dominguez,10,-118.195596,33.894857,CA
4/12/20,Los Angeles,37,East Whittier,1,-117.994826,33.927445,CA
4/12/20,Los Angeles,37,Echo Park,9,-118.255001,34.082177,CA
4/12/20,Los Angeles,37,El Camino Village,1,-118.334992,33.888441,CA
4/12/20,Los Angeles,37,El Monte,28,-118.029074,34.073948,CA
4/12/20,Los Angeles,37,El Segundo,11,-118.402004,33.916898,CA
4/12/20,Los Angeles,37,El Sereno,35,-118.177515,34.081112,CA
4/12/20,Los Angeles,37,Elysian Park,5,-118.240334,34.078256,CA
4/12/20,Los Angeles,37,Elysian Valley,8,-118.237642,34.092694,CA
4/12/20,Los Angeles,37,Encino,51,-118.501697,34.155925,CA
4/12/20,Los Angeles,37,Exposition Park,47,-118.297919,34.018599,CA
4/12/20,Los Angeles,37,Faircrest Heights,1,-118.371706,34.038691,CA
4/12/20,Los Angeles,37,Figueroa Park Square,7,-118.286739,33.93256,CA
4/12/20,Los Angeles,37,Florence-Firestone,45,-118.267376,33.974897,CA
4/12/20,Los Angeles,37,Gardena,74,-118.307231,33.894352,CA
4/12/20,Los Angeles,37,Glassell Park,56,-118.231508,34.118242,CA
4/12/20,Los Angeles,37,Glendale,248,-118.246803,34.181933,CA
4/12/20,Los Angeles,37,Glendora,21,-117.846736,34.144935,CA
4/12/20,Los Angeles,37,Gramercy Place,10,-118.309409,33.951267,CA
4/12/20,Los Angeles,37,Granada Hills,46,-118.504152,34.291056,CA
4/12/20,Los Angeles,37,Green Meadows,14,-118.263144,33.950734,CA
4/12/20,Los Angeles,37,Hacienda Heights,30,-117.978311,34.000107,CA
4/12/20,Los Angeles,37,Hancock Park,46,-118.32887,34.069715,CA
4/12/20,Los Angeles,37,Harbor City,24,-118.296386,33.781993,CA
4/12/20,Los Angeles,37,Harbor Gateway,32,-118.29466,33.866487,CA
4/12/20,Los Angeles,37,Harvard Heights,21,-118.304644,34.043582,CA
4/12/20,Los Angeles,37,Harvard Park,25,-118.298016,33.981859,CA
4/12/20,Los Angeles,37,Hawaiian Gardens,1,-118.072804,33.830337,CA
4/12/20,Los Angeles,37,Hawthorne,70,-118.347694,33.914649,CA
4/12/20,Los Angeles,37,Hermosa Beach,17,-118.396435,33.865241,CA
4/12/20,Los Angeles,37,Highland Park,32,-118.187118,34.112134,CA
4/12/20,Los Angeles,37,Historic Filipinotown,19,-118.271077,34.070245,CA
4/12/20,Los Angeles,37,Hollywood,115,-118.35386,34.100299,CA
4/12/20,Los Angeles,37,Hollywood Hills,46,-118.346365,34.120516,CA
4/12/20,Los Angeles,37,Huntington Park,42,-118.216706,33.979987,CA
4/12/20,Los Angeles,37,Hyde Park,15,-118.328048,33.983083,CA
4/12/20,Los Angeles,37,Industry,1,-117.926756,34.017494,CA
4/12/20,Los Angeles,37,Inglewood,116,-118.344474,33.956529,CA
4/12/20,Los Angeles,37,Jefferson Park,1,-118.322769,34.02425,CA
4/12/20,Los Angeles,37,Kagel/Lopez Canyons,1,-118.37001,34.310296,CA
4/12/20,Los Angeles,37,Koreatown,49,-118.304346,34.054588,CA
4/12/20,Los Angeles,37,La Canada Flintridge,20,-118.200156,34.209689,CA
4/12/20,Los Angeles,37,La Crescenta-Montrose,10,-118.235266,34.232152,CA
4/12/20,Los Angeles,37,La Habra Heights,1,-117.950975,33.96025,CA
4/12/20,Los Angeles,37,La Mirada,21,-118.00932,33.90251,CA
4/12/20,Los Angeles,37,La Puente,20,-117.953338,34.032209,CA
4/12/20,Los Angeles,37,La Rambla,6,-118.302255,33.740218,CA
4/12/20,Los Angeles,37,La Verne,8,-117.770312,34.120692,CA
4/12/20,Los Angeles,37,Ladera Heights,13,-118.374062,33.997128,CA
4/12/20,Los Angeles,37,Lafayette Square,7,-118.334892,34.043401,CA
4/12/20,Los Angeles,37,Lake Balboa,33,-118.498229,34.198949,CA
4/12/20,Los Angeles,37,Lake Los Angeles,1,-117.87071,34.620978,CA
4/12/20,Los Angeles,37,Lake Manor,1,-118.651748,34.238237,CA
4/12/20,Los Angeles,37,Lakeview Terrace,16,-118.37398,34.274649,CA
4/12/20,Los Angeles,37,Lakewood,41,-118.122171,33.84707,CA
4/12/20,Los Angeles,37,Lancaster,87,-118.175352,34.693444,CA
4/12/20,Los Angeles,37,Lawndale,25,-118.353156,33.888463,CA
4/12/20,Los Angeles,37,Leimert Park,24,-118.32453,34.006034,CA
4/12/20,Los Angeles,37,Lennox,18,-118.358601,33.938019,CA
4/12/20,Los Angeles,37,Lincoln Heights,18,-118.205364,34.081157,CA
4/12/20,Los Angeles,37,Little Armenia,35,-118.304855,34.094457,CA
4/12/20,Los Angeles,37,Little Bangladesh,31,-118.300377,34.065378,CA
4/12/20,Los Angeles,37,Little Tokyo,1,-118.241598,34.046994,CA
4/12/20,Los Angeles,37,Littlerock/Juniper Hills,1,-117.919259,34.463499,CA
4/12/20,Los Angeles,37,Littlerock/Pearblossom,1,-117.897777,34.534363,CA
4/12/20,Los Angeles,37,Lomita,21,-118.317456,33.793312,CA
4/12/20,Los Angeles,37,Long Beach,337,-118.161014,33.805559,CA
4/12/20,Los Angeles,37,Longwood,1,-118.343548,34.036097,CA
4/12/20,Los Angeles,37,Los Feliz,21,-118.299672,34.131749,CA
4/12/20,Los Angeles,37,Lynwood,68,-118.201664,33.923954,CA
4/12/20,Los Angeles,37,Malibu,16,-118.784201,34.03684,CA
4/12/20,Los Angeles,37,Manchester Square,1,-118.311191,33.967273,CA
4/12/20,Los Angeles,37,Mandeville Canyon,1,-118.508629,34.091814,CA
4/12/20,Los Angeles,37,Manhattan Beach,54,-118.397059,33.889428,CA
4/12/20,Los Angeles,37,Mar Vista,34,-118.436957,34.013245,CA
4/12/20,Los Angeles,37,Marina Peninsula,8,-118.460393,33.972411,CA
4/12/20,Los Angeles,37,Marina del Rey,6,-118.447659,33.976535,CA
4/12/20,Los Angeles,37,Maywood,26,-118.187662,33.98852,CA
4/12/20,Los Angeles,37,Melrose,199,-118.334586,34.082723,CA
4/12/20,Los Angeles,37,Mid-city,24,-118.353944,34.049526,CA
4/12/20,Los Angeles,37,Miracle Mile,20,-118.353469,34.059456,CA
4/12/20,Los Angeles,37,Mission Hills,21,-118.457528,34.266942,CA
4/12/20,Los Angeles,37,Monrovia,13,-117.992121,34.165036,CA
4/12/20,Los Angeles,37,Montebello,53,-118.110797,34.015436,CA
4/12/20,Los Angeles,37,Monterey Park,31,-118.13253,34.049708,CA
4/12/20,Los Angeles,37,Mt. Washington,13,-118.216378,34.099553,CA
4/12/20,Los Angeles,37,North Hills,45,-118.478218,34.238739,CA
4/12/20,Los Angeles,37,North Hollywood,121,-118.390769,34.190006,CA
4/12/20,Los Angeles,37,North Whittier,1,-118.006976,34.03608,CA
4/12/20,Los Angeles,37,Northeast San Gabriel,6,-118.079216,34.115475,CA
4/12/20,Los Angeles,37,Northridge,46,-118.52853,34.237368,CA
4/12/20,Los Angeles,37,Norwalk,76,-118.082884,33.90687,CA
4/12/20,Los Angeles,37,Pacific Palisades,32,-118.531425,34.046284,CA
4/12/20,Los Angeles,37,Pacoima,54,-118.416768,34.265724,CA
4/12/20,Los Angeles,37,Palisades Highlands,1,-118.548762,34.089984,CA
4/12/20,Los Angeles,37,Palmdale,99,-118.105685,34.594429,CA
4/12/20,Los Angeles,37,Palms,67,-118.412847,34.023755,CA
4/12/20,Los Angeles,37,Palos Verdes Estates,35,-118.397292,33.787212,CA
4/12/20,Los Angeles,37,Panorama City,65,-118.444601,34.224297,CA
4/12/20,Los Angeles,37,Paramount,38,-118.165144,33.89765,CA
4/12/20,Los Angeles,37,Park La Brea,9,-118.355627,34.069731,CA
4/12/20,Los Angeles,37,Pasadena,117,-118.138912,34.159752,CA
4/12/20,Los Angeles,37,Pico Rivera,57,-118.088735,33.990124,CA
4/12/20,Los Angeles,37,Pico-Union,49,-118.280491,34.045762,CA
4/12/20,Los Angeles,37,Playa Del Rey,1,-118.446368,33.961018,CA
4/12/20,Los Angeles,37,Playa Vista,10,-118.414497,33.979496,CA
4/12/20,Los Angeles,37,Pomona,48,-117.762596,34.058481,CA
4/12/20,Los Angeles,37,Porter Ranch,28,-118.557024,34.279694,CA
4/12/20,Los Angeles,37,Quartz Hill,5,-118.218626,34.65244,CA
4/12/20,Los Angeles,37,Rancho Dominguez,5,-118.218433,33.858301,CA
4/12/20,Los Angeles,37,Rancho Palos Verdes,39,-118.363522,33.75538,CA
4/12/20,Los Angeles,37,Rancho Park,8,-118.429114,34.036458,CA
4/12/20,Los Angeles,37,Redondo Beach,84,-118.376656,33.857406,CA
4/12/20,Los Angeles,37,Regent Square,1,-118.38321,34.03281,CA
4/12/20,Los Angeles,37,Reseda,73,-118.538571,34.198926,CA
4/12/20,Los Angeles,37,Reseda Ranch,9,-118.552574,34.21498,CA
4/12/20,Los Angeles,37,Reynier Village,5,-118.387153,34.036336,CA
4/12/20,Los Angeles,37,Rolling Hills,1,-118.347168,33.760022,CA
4/12/20,Los Angeles,37,Rolling Hills Estates,11,-118.350807,33.778407,CA
4/12/20,Los Angeles,37,Rosemead,15,-118.082271,34.068882,CA
4/12/20,Los Angeles,37,Rosewood,1,-118.249875,33.904692,CA
4/12/20,Los Angeles,37,Rosewood/West Rancho Dominguez,1,-118.260993,33.898562,CA
4/12/20,Los Angeles,37,Rowland Heights,16,-117.871842,33.96744,CA
4/12/20,Los Angeles,37,San Dimas,18,-117.808944,34.108201,CA
4/12/20,Los Angeles,37,San Fernando,22,-118.436238,34.288671,CA
4/12/20,Los Angeles,37,San Gabriel,13,-118.099093,34.094844,CA
4/12/20,Los Angeles,37,San Jose Hills,1,-117.904177,34.012262,CA
4/12/20,Los Angeles,37,San Marino,6,-118.113237,34.122367,CA
4/12/20,Los Angeles,37,San Pedro,45,-118.284679,33.736684,CA
4/12/20,Los Angeles,37,Santa Catalina Island,1,-118.437421,33.384064,CA
4/12/20,Los Angeles,37,Santa Clarita,143,-118.496479,34.41748,CA
4/12/20,Los Angeles,37,Santa Fe Springs,6,-118.062518,33.933048,CA
4/12/20,Los Angeles,37,Santa Monica,92,-118.481816,34.023052,CA
4/12/20,Los Angeles,37,Santa Monica Mountains,6,-118.740912,34.087782,CA
4/12/20,Los Angeles,37,Saugus,1,-118.478866,34.477689,CA
4/12/20,Los Angeles,37,Shadow Hills,7,-118.359629,34.254439,CA
4/12/20,Los Angeles,37,Sherman Oaks,79,-118.439071,34.15242,CA
4/12/20,Los Angeles,37,Sierra Madre,1,-118.050332,34.168709,CA
4/12/20,Los Angeles,37,Signal Hill,1,-118.168269,33.803005,CA
4/12/20,Los Angeles,37,Silver Lake,76,-118.270242,34.095701,CA
4/12/20,Los Angeles,37,South Carthay,20,-118.374921,34.056936,CA
4/12/20,Los Angeles,37,South El Monte,1,-118.048315,34.049352,CA
4/12/20,Los Angeles,37,South Gate,96,-118.192526,33.944713,CA
4/12/20,Los Angeles,37,South Park,39,-118.274297,33.999717,CA
4/12/20,Los Angeles,37,South Pasadena,15,-118.157289,34.11024,CA
4/12/20,Los Angeles,37,South San Gabriel,7,-118.088033,34.047555,CA
4/12/20,Los Angeles,37,South Whittier,29,-118.031191,33.933626,CA
4/12/20,Los Angeles,37,St Elmo Village,1,-118.342305,34.042791,CA
4/12/20,Los Angeles,37,Stevenson Ranch,11,-118.607267,34.376825,CA
4/12/20,Los Angeles,37,Studio City,21,-118.389205,34.137441,CA
4/12/20,Los Angeles,37,Sun Valley,32,-118.355481,34.227522,CA
4/12/20,Los Angeles,37,Sun Village,1,-117.937941,34.572624,CA
4/12/20,Los Angeles,37,Sunland,31,-118.329287,34.255065,CA
4/12/20,Los Angeles,37,Sunrise Village,1,-118.060407,34.010388,CA
4/12/20,Los Angeles,37,Sylmar,105,-118.447155,34.313096,CA
4/12/20,Los Angeles,37,Tarzana,44,-118.549107,34.156974,CA
4/12/20,Los Angeles,37,Temple City,12,-118.057952,34.102167,CA
4/12/20,Los Angeles,37,Temple-Beaudry,53,-118.26774,34.069826,CA
4/12/20,Los Angeles,37,Thai Town,10,-118.304431,34.102003,CA
4/12/20,Los Angeles,37,Toluca Lake,7,-118.357673,34.15055,CA
4/12/20,Los Angeles,37,Toluca Woods,1,-118.357555,34.159662,CA
4/12/20,Los Angeles,37,Torrance,143,-118.341633,33.834625,CA
4/12/20,Los Angeles,37,Tujunga,15,-118.288497,34.25113,CA
4/12/20,Los Angeles,37,Twin Lakes/Oat Mountain,1,-118.610637,34.31406,CA
4/12/20,Los Angeles,37,Unincorporated - Arcadia,1,-118.017067,34.108069,CA
4/12/20,Los Angeles,37,Unincorporated - Azusa,1,-117.897148,34.123231,CA
4/12/20,Los Angeles,37,Unincorporated - Covina,12,-117.875822,34.075619,CA
4/12/20,Los Angeles,37,Unincorporated - Florence-Firestone,58,-118.244629,33.968138,CA
4/12/20,Los Angeles,37,Unincorporated - Hawthorne,1,-118.330502,33.911054,CA
4/12/20,Los Angeles,37,Unincorporated - La Verne,1,-117.746463,34.144207,CA
4/12/20,Los Angeles,37,Unincorporated - Monrovia,5,-118.003247,34.123033,CA
4/12/20,Los Angeles,37,Unincorporated - South El Monte,1,-118.027068,34.041949,CA
4/12/20,Los Angeles,37,Unincorporated - West LA,1,-118.456949,34.057291,CA
4/12/20,Los Angeles,37,Unincorporated - Whittier,1,-118.025917,34.003624,CA
4/12/20,Los Angeles,37,University Park,26,-118.278835,34.027991,CA
4/12/20,Los Angeles,37,Valencia,1,-118.560379,34.469938,CA
4/12/20,Los Angeles,37,Valinda,8,-117.930106,34.04005,CA
4/12/20,Los Angeles,37,Valley Glen,32,-118.426504,34.182525,CA
4/12/20,Los Angeles,37,Valley Village,35,-118.395153,34.163461,CA
4/12/20,Los Angeles,37,Van Nuys,80,-118.462798,34.201032,CA
4/12/20,Los Angeles,37,Venice,35,-118.462067,33.993791,CA
4/12/20,Los Angeles,37,Vermont Knolls,15,-118.294776,33.968255,CA
4/12/20,Los Angeles,37,Vermont Square,16,-118.298043,33.999376,CA
4/12/20,Los Angeles,37,Vermont Vista,24,-118.282068,33.954326,CA
4/12/20,Los Angeles,37,Vernon Central,40,-118.251565,34.000396,CA
4/12/20,Los Angeles,37,Victoria Park,17,-118.32462,34.044,CA
4/12/20,Los Angeles,37,View Heights,1,-118.348176,33.984966,CA
4/12/20,Los Angeles,37,View Park/Windsor Hills,16,-118.348359,33.995555,CA
4/12/20,Los Angeles,37,Walnut,13,-117.859319,34.033461,CA
4/12/20,Los Angeles,37,Walnut Park,20,-118.22195,33.968237,CA
4/12/20,Los Angeles,37,Watts,27,-118.241149,33.940452,CA
4/12/20,Los Angeles,37,Wellington Square,1,-118.333492,34.035815,CA
4/12/20,Los Angeles,37,West Adams,42,-118.307847,34.035612,CA
4/12/20,Los Angeles,37,West Antelope Valley,1,-118.580785,34.760448,CA
4/12/20,Los Angeles,37,West Carson,29,-118.292604,33.825207,CA
4/12/20,Los Angeles,37,West Covina,39,-117.911288,34.055423,CA
4/12/20,Los Angeles,37,West Hills,23,-118.63607,34.211472,CA
4/12/20,Los Angeles,37,West Hollywood,102,-118.371765,34.088278,CA
4/12/20,Los Angeles,37,West Los Angeles,34,-118.450481,34.040753,CA
4/12/20,Los Angeles,37,West Puente Valley,6,-117.958787,34.043568,CA
4/12/20,Los Angeles,37,West Rancho Dominguez,1,-118.262956,33.890237,CA
4/12/20,Los Angeles,37,West Vernon,61,-118.300192,34.000114,CA
4/12/20,Los Angeles,37,West Whittier/Los Nietos,11,-118.068907,33.976609,CA
4/12/20,Los Angeles,37,Westchester,32,-118.40607,33.952357,CA
4/12/20,Los Angeles,37,Westlake,56,-118.272224,34.057208,CA
4/12/20,Los Angeles,37,Westlake Village,6,-118.822005,34.136925,CA
4/12/20,Los Angeles,37,Westwood,34,-118.438137,34.065931,CA
4/12/20,Los Angeles,37,Whittier,51,-118.018806,33.967844,CA
4/12/20,Los Angeles,37,Wholesale District,18,-118.233106,34.041547,CA
4/12/20,Los Angeles,37,Willowbrook,21,-118.251505,33.916576,CA
4/12/20,Los Angeles,37,Wilmington,33,-118.253276,33.785869,CA
4/12/20,Los Angeles,37,Wilshire Center,46,-118.295338,34.068376,CA
4/12/20,Los Angeles,37,Winnetka,44,-118.575929,34.213111,CA
4/12/20,Los Angeles,37,Wiseburn,1,-118.365742,33.90952,CA
4/12/20,Los Angeles,37,Woodland Hills,68,-118.604522,34.16635,CA
4/11/20,Los Angeles,37,Acton,5,-118.216138,34.481366,CA
4/11/20,Los Angeles,37,Adams-Normandie,15,-118.302397,34.029122,CA
4/11/20,Los Angeles,37,Agoura Hills,20,-118.760876,34.151007,CA
4/11/20,Los Angeles,37,Agua Dulce,1,-118.32381,34.497963,CA
4/11/20,Los Angeles,37,Alhambra,33,-118.135504,34.083961,CA
4/11/20,Los Angeles,37,Alsace,6,-118.362349,34.029571,CA
4/11/20,Los Angeles,37,Altadena,37,-118.135675,34.193482,CA
4/11/20,Los Angeles,37,Angelino Heights,1,-118.251986,34.068331,CA
4/11/20,Los Angeles,37,Arcadia,20,-118.037297,34.134186,CA
4/11/20,Los Angeles,37,Arleta,24,-118.431775,34.241478,CA
4/11/20,Los Angeles,37,Artesia,5,-118.08063,33.867577,CA
4/11/20,Los Angeles,37,Athens Village,6,-118.273697,33.919783,CA
4/11/20,Los Angeles,37,Athens-Westmont,35,-118.302483,33.934033,CA
4/11/20,Los Angeles,37,Atwater Village,8,-118.258308,34.119421,CA
4/11/20,Los Angeles,37,Avocado Heights,1,-117.990979,34.040819,CA
4/11/20,Los Angeles,37,Azusa,19,-117.912351,34.138622,CA
4/11/20,Los Angeles,37,Baldwin Hills,30,-118.356095,34.014825,CA
4/11/20,Los Angeles,37,Baldwin Park,22,-117.972142,34.082841,CA
4/11/20,Los Angeles,37,Bassett,1,-117.977406,34.057144,CA
4/11/20,Los Angeles,37,Bel Air,21,-118.460296,34.098692,CA
4/11/20,Los Angeles,37,Bell,37,-118.179783,33.980058,CA
